Moisture Level,Raw ADC,Time in s,Time of Day,Date
NEW TEST
68.72,2223,5185,14:00:53,30/04
68.69,2222,5186,14:00:54,30/04
68.75,2224,5187,14:00:55,30/04
68.66,2221,5188,14:00:56,30/04
68.75,2224,5189,14:00:57,30/04
37.13,1201,5190,14:00:58,30/04
37.16,1202,5191,14:00:59,30/04
68.78,2225,5192,14:01:00,30/04
68.75,2224,5193,14:01:01,30/04
68.75,2224,5194,14:01:02,30/04
37.09,1200,5195,14:01:03,30/04
68.69,2222,5196,14:01:04,30/04
68.69,2222,5197,14:01:05,30/04
68.75,2224,5198,14:01:06,30/04
68.75,2224,5199,14:01:07,30/04
68.69,2222,5200,14:01:08,30/04
68.75,2224,5201,14:01:09,30/04
68.78,2225,5202,14:01:10,30/04
68.72,2223,5203,14:01:11,30/04
68.75,2224,5204,14:01:12,30/04
68.78,2225,5205,14:01:13,30/04
68.72,2223,5206,14:01:14,30/04
68.72,2223,5207,14:01:15,30/04
68.72,2223,5208,14:01:16,30/04
68.72,2223,5209,14:01:17,30/04
68.69,2222,5210,14:01:18,30/04
68.72,2223,5211,14:01:19,30/04
68.78,2225,5212,14:01:20,30/04
68.66,2221,5213,14:01:21,30/04
68.69,2222,5214,14:01:22,30/04
68.66,2221,5215,14:01:23,30/04
68.81,2226,5216,14:01:24,30/04
68.72,2223,5217,14:01:25,30/04
68.75,2224,5218,14:01:26,30/04
68.78,2225,5219,14:01:27,30/04
68.75,2224,5220,14:01:28,30/04
68.75,2224,5221,14:01:29,30/04
68.78,2225,5222,14:01:30,30/04
68.78,2225,5223,14:01:31,30/04
68.72,2223,5224,14:01:32,30/04
68.72,2223,5225,14:01:33,30/04
68.78,2225,5226,14:01:34,30/04
68.72,2223,5227,14:01:35,30/04
68.81,2226,5228,14:01:36,30/04
68.66,2221,5229,14:01:37,30/04
68.75,2224,5230,14:01:38,30/04
68.72,2223,5231,14:01:39,30/04
68.75,2224,5232,14:01:40,30/04
68.78,2225,5233,14:01:41,30/04
68.72,2223,5234,14:01:42,30/04
37.06,1199,5235,14:01:43,30/04
68.75,2224,5236,14:01:44,30/04
68.75,2224,5237,14:01:45,30/04
68.66,2221,5238,14:01:46,30/04
68.75,2224,5239,14:01:47,30/04
68.75,2224,5240,14:01:48,30/04
68.78,2225,5241,14:01:49,30/04
68.69,2222,5242,14:01:50,30/04
68.72,2223,5243,14:01:51,30/04
68.72,2223,5244,14:01:52,30/04
37.0,1197,5245,14:01:53,30/04
68.78,2225,5246,14:01:54,30/04
68.75,2224,5247,14:01:55,30/04
68.66,2221,5248,14:01:56,30/04
68.66,2221,5249,14:01:57,30/04
68.75,2224,5250,14:01:58,30/04
68.81,2226,5251,14:01:59,30/04
68.75,2224,5252,14:02:00,30/04
68.75,2224,5253,14:02:01,30/04
68.75,2224,5254,14:02:02,30/04
37.09,1200,5255,14:02:03,30/04
68.72,2223,5256,14:02:04,30/04
68.75,2224,5257,14:02:05,30/04
68.69,2222,5258,14:02:06,30/04
68.75,2224,5259,14:02:07,30/04
37.03,1198,5260,14:02:08,30/04
68.78,2225,5261,14:02:09,30/04
68.72,2223,5262,14:02:10,30/04
68.75,2224,5263,14:02:11,30/04
68.72,2223,5264,14:02:12,30/04
37.09,1200,5265,14:02:13,30/04
68.81,2226,5266,14:02:14,30/04
68.72,2223,5267,14:02:15,30/04
68.75,2224,5268,14:02:16,30/04
68.72,2223,5269,14:02:17,30/04
37.13,1201,5270,14:02:18,30/04
68.78,2225,5271,14:02:19,30/04
68.75,2224,5272,14:02:20,30/04
68.78,2225,5273,14:02:21,30/04
68.81,2226,5274,14:02:22,30/04
37.13,1201,5275,14:02:23,30/04
68.75,2224,5276,14:02:24,30/04
68.75,2224,5277,14:02:25,30/04
68.75,2224,5278,14:02:26,30/04
68.78,2225,5279,14:02:27,30/04
37.06,1199,5280,14:02:28,30/04
68.78,2225,5281,14:02:29,30/04
68.66,2221,5282,14:02:30,30/04
68.72,2223,5283,14:02:31,30/04
68.72,2223,5284,14:02:32,30/04
68.72,2223,5285,14:02:33,30/04
68.78,2225,5286,14:02:34,30/04
68.75,2224,5287,14:02:35,30/04
68.78,2225,5288,14:02:36,30/04
68.81,2226,5289,14:02:37,30/04
37.06,1199,5290,14:02:38,30/04
68.72,2223,5291,14:02:39,30/04
68.72,2223,5292,14:02:40,30/04
68.69,2222,5293,14:02:41,30/04
68.72,2223,5294,14:02:42,30/04
37.06,1199,5295,14:02:43,30/04
68.78,2225,5296,14:02:44,30/04
68.81,2226,5297,14:02:45,30/04
68.78,2225,5298,14:02:46,30/04
68.75,2224,5299,14:02:47,30/04
68.69,2222,5300,14:02:48,30/04
68.72,2223,5301,14:02:49,30/04
68.75,2224,5302,14:02:50,30/04
68.72,2223,5303,14:02:51,30/04
68.72,2223,5304,14:02:52,30/04
68.69,2222,5305,14:02:53,30/04
68.75,2224,5306,14:02:54,30/04
68.75,2224,5307,14:02:55,30/04
68.78,2225,5308,14:02:56,30/04
68.75,2224,5309,14:02:57,30/04
68.72,2223,5310,14:02:58,30/04
68.75,2224,5311,14:02:59,30/04
68.69,2222,5312,14:03:00,30/04
68.75,2224,5313,14:03:01,30/04
68.72,2223,5314,14:03:02,30/04
68.75,2224,5315,14:03:03,30/04
68.72,2223,5316,14:03:04,30/04
68.69,2222,5317,14:03:05,30/04
68.72,2223,5318,14:03:06,30/04
68.75,2224,5319,14:03:07,30/04
68.69,2222,5320,14:03:08,30/04
68.78,2225,5321,14:03:09,30/04
68.81,2226,5322,14:03:10,30/04
68.78,2225,5323,14:03:11,30/04
68.66,2221,5324,14:03:12,30/04
68.75,2224,5325,14:03:13,30/04
68.75,2224,5326,14:03:14,30/04
68.72,2223,5327,14:03:15,30/04
37.06,1199,5328,14:03:16,30/04
68.78,2225,5329,14:03:17,30/04
68.72,2223,5330,14:03:18,30/04
68.75,2224,5331,14:03:19,30/04
68.78,2225,5332,14:03:20,30/04
68.69,2222,5333,14:03:21,30/04
68.72,2223,5334,14:03:22,30/04
68.72,2223,5335,14:03:23,30/04
68.69,2222,5336,14:03:24,30/04
68.72,2223,5337,14:03:25,30/04
68.75,2224,5338,14:03:26,30/04
68.69,2222,5339,14:03:27,30/04
68.69,2222,5340,14:03:28,30/04
68.69,2222,5341,14:03:29,30/04
68.75,2224,5342,14:03:30,30/04
68.75,2224,5343,14:03:31,30/04
68.75,2224,5344,14:03:32,30/04
68.72,2223,5345,14:03:33,30/04
68.69,2222,5346,14:03:34,30/04
68.69,2222,5347,14:03:35,30/04
68.75,2224,5348,14:03:36,30/04
68.75,2224,5349,14:03:37,30/04
68.72,2223,5350,14:03:38,30/04
68.75,2224,5351,14:03:39,30/04
68.72,2223,5352,14:03:40,30/04
68.75,2224,5353,14:03:41,30/04
68.72,2223,5354,14:03:42,30/04
68.75,2224,5355,14:03:43,30/04
68.78,2225,5356,14:03:44,30/04
68.78,2225,5357,14:03:45,30/04
68.72,2223,5358,14:03:46,30/04
68.72,2223,5359,14:03:48,30/04
68.69,2222,5360,14:03:49,30/04
68.78,2225,5361,14:03:50,30/04
68.78,2225,5362,14:03:51,30/04
68.78,2225,5363,14:03:52,30/04
68.87,2228,5364,14:03:53,30/04
68.72,2223,5365,14:03:54,30/04
68.78,2225,5366,14:03:55,30/04
68.78,2225,5367,14:03:56,30/04
68.75,2224,5368,14:03:57,30/04
68.69,2222,5369,14:03:58,30/04
37.03,1198,5370,14:03:59,30/04
68.66,2221,5371,14:04:00,30/04
68.75,2224,5372,14:04:01,30/04
68.69,2222,5373,14:04:02,30/04
68.75,2224,5374,14:04:03,30/04
68.75,2224,5375,14:04:04,30/04
68.69,2222,5376,14:04:05,30/04
68.78,2225,5377,14:04:06,30/04
68.78,2225,5378,14:04:07,30/04
68.81,2226,5379,14:04:08,30/04
68.72,2223,5380,14:04:09,30/04
68.75,2224,5381,14:04:10,30/04
68.87,2228,5382,14:04:11,30/04
68.84,2227,5383,14:04:12,30/04
68.87,2228,5384,14:04:13,30/04
68.84,2227,5385,14:04:14,30/04
68.87,2228,5386,14:04:15,30/04
68.9,2229,5387,14:04:16,30/04
68.87,2228,5388,14:04:17,30/04
68.87,2228,5389,14:04:18,30/04
68.87,2228,5390,14:04:19,30/04
68.87,2228,5391,14:04:20,30/04
68.84,2227,5392,14:04:21,30/04
68.87,2228,5393,14:04:22,30/04
68.84,2227,5394,14:04:23,30/04
68.78,2225,5395,14:04:24,30/04
68.9,2229,5396,14:04:25,30/04
68.81,2226,5397,14:04:26,30/04
68.93,2230,5399,14:04:27,30/04
37.16,1202,5400,14:04:28,30/04
68.9,2229,5401,14:04:29,30/04
68.87,2228,5402,14:04:30,30/04
68.9,2229,5403,14:04:31,30/04
68.84,2227,5404,14:04:32,30/04
68.84,2227,5405,14:04:33,30/04
68.87,2228,5406,14:04:34,30/04
68.87,2228,5407,14:04:35,30/04
68.93,2230,5408,14:04:36,30/04
68.84,2227,5409,14:04:37,30/04
68.84,2227,5410,14:04:38,30/04
68.9,2229,5411,14:04:39,30/04
68.87,2228,5412,14:04:40,30/04
68.87,2228,5413,14:04:41,30/04
68.84,2227,5414,14:04:42,30/04
68.87,2228,5415,14:04:43,30/04
68.87,2228,5416,14:04:44,30/04
68.84,2227,5417,14:04:45,30/04
68.84,2227,5418,14:04:46,30/04
68.84,2227,5419,14:04:47,30/04
68.87,2228,5420,14:04:48,30/04
68.93,2230,5421,14:04:49,30/04
68.93,2230,5422,14:04:50,30/04
68.93,2230,5423,14:04:51,30/04
68.93,2230,5424,14:04:52,30/04
68.87,2228,5425,14:04:53,30/04
68.9,2229,5426,14:04:54,30/04
68.9,2229,5427,14:04:55,30/04
68.9,2229,5428,14:04:56,30/04
68.87,2228,5429,14:04:57,30/04
68.9,2229,5430,14:04:58,30/04
37.25,1205,5431,14:04:59,30/04
68.87,2228,5432,14:05:00,30/04
68.9,2229,5433,14:05:01,30/04
68.87,2228,5434,14:05:02,30/04
37.16,1202,5435,14:05:03,30/04
68.84,2227,5436,14:05:04,30/04
68.87,2228,5437,14:05:05,30/04
68.87,2228,5438,14:05:06,30/04
68.9,2229,5439,14:05:07,30/04
37.22,1204,5440,14:05:08,30/04
37.25,1205,5441,14:05:09,30/04
68.93,2230,5442,14:05:10,30/04
68.9,2229,5443,14:05:11,30/04
68.87,2228,5444,14:05:12,30/04
37.25,1205,5445,14:05:13,30/04
68.84,2227,5446,14:05:14,30/04
68.84,2227,5447,14:05:15,30/04
68.87,2228,5448,14:05:16,30/04
68.87,2228,5449,14:05:17,30/04
37.22,1204,5450,14:05:18,30/04
68.84,2227,5451,14:05:19,30/04
68.84,2227,5452,14:05:20,30/04
68.9,2229,5453,14:05:21,30/04
68.93,2230,5454,14:05:22,30/04
68.93,2230,5455,14:05:23,30/04
68.9,2229,5456,14:05:24,30/04
69.03,2233,5457,14:05:25,30/04
68.93,2230,5458,14:05:26,30/04
68.87,2228,5459,14:05:27,30/04
68.9,2229,5460,14:05:28,30/04
68.9,2229,5461,14:05:29,30/04
68.96,2231,5462,14:05:30,30/04
68.93,2230,5463,14:05:31,30/04
68.96,2231,5464,14:05:32,30/04
37.25,1205,5465,14:05:33,30/04
68.87,2228,5466,14:05:34,30/04
68.96,2231,5467,14:05:35,30/04
68.93,2230,5468,14:05:36,30/04
69.0,2232,5469,14:05:37,30/04
37.25,1205,5470,14:05:38,30/04
68.9,2229,5471,14:05:39,30/04
68.93,2230,5472,14:05:40,30/04
68.87,2228,5473,14:05:41,30/04
68.81,2226,5474,14:05:42,30/04
37.22,1204,5475,14:05:43,30/04
68.9,2229,5476,14:05:44,30/04
68.87,2228,5477,14:05:45,30/04
68.9,2229,5478,14:05:46,30/04
68.93,2230,5479,14:05:47,30/04
37.22,1204,5480,14:05:48,30/04
68.87,2228,5481,14:05:49,30/04
68.93,2230,5482,14:05:50,30/04
68.93,2230,5483,14:05:51,30/04
69.0,2232,5484,14:05:52,30/04
68.9,2229,5485,14:05:53,30/04
68.9,2229,5486,14:05:54,30/04
68.93,2230,5487,14:05:55,30/04
68.87,2228,5488,14:05:56,30/04
68.93,2230,5489,14:05:57,30/04
37.16,1202,5490,14:05:58,30/04
37.16,1202,5491,14:05:59,30/04
68.87,2228,5492,14:06:00,30/04
68.87,2228,5493,14:06:01,30/04
68.9,2229,5494,14:06:02,30/04
68.81,2226,5495,14:06:03,30/04
68.9,2229,5496,14:06:04,30/04
68.93,2230,5497,14:06:05,30/04
68.93,2230,5498,14:06:06,30/04
68.93,2230,5499,14:06:07,30/04
68.93,2230,5500,14:06:08,30/04
68.93,2230,5501,14:06:09,30/04
68.93,2230,5502,14:06:10,30/04
68.9,2229,5503,14:06:11,30/04
68.9,2229,5504,14:06:12,30/04
68.93,2230,5505,14:06:13,30/04
68.9,2229,5506,14:06:14,30/04
68.87,2228,5507,14:06:15,30/04
68.93,2230,5508,14:06:16,30/04
68.9,2229,5509,14:06:17,30/04
37.25,1205,5510,14:06:18,30/04
68.96,2231,5511,14:06:19,30/04
68.93,2230,5512,14:06:20,30/04
68.93,2230,5513,14:06:21,30/04
68.93,2230,5514,14:06:22,30/04
37.31,1207,5515,14:06:23,30/04
68.9,2229,5516,14:06:24,30/04
68.87,2228,5517,14:06:25,30/04
68.9,2229,5518,14:06:26,30/04
68.9,2229,5519,14:06:27,30/04
37.22,1204,5520,14:06:28,30/04
68.84,2227,5521,14:06:29,30/04
68.9,2229,5522,14:06:30,30/04
68.9,2229,5523,14:06:31,30/04
68.87,2228,5524,14:06:32,30/04
68.87,2228,5525,14:06:33,30/04
68.9,2229,5526,14:06:34,30/04
68.81,2226,5527,14:06:35,30/04
68.81,2226,5528,14:06:36,30/04
68.87,2228,5529,14:06:37,30/04
68.9,2229,5530,14:06:38,30/04
68.9,2229,5531,14:06:39,30/04
68.93,2230,5532,14:06:40,30/04
68.87,2228,5533,14:06:41,30/04
68.96,2231,5534,14:06:42,30/04
68.93,2230,5535,14:06:43,30/04
69.0,2232,5536,14:06:44,30/04
68.93,2230,5537,14:06:45,30/04
68.9,2229,5538,14:06:46,30/04
69.03,2233,5539,14:06:47,30/04
68.9,2229,5540,14:06:48,30/04
68.9,2229,5541,14:06:49,30/04
68.93,2230,5542,14:06:50,30/04
68.87,2228,5543,14:06:51,30/04
69.0,2232,5544,14:06:52,30/04
68.9,2229,5545,14:06:53,30/04
68.84,2227,5546,14:06:54,30/04
68.93,2230,5547,14:06:55,30/04
68.9,2229,5548,14:06:56,30/04
68.93,2230,5549,14:06:57,30/04
68.87,2228,5550,14:06:58,30/04
68.9,2229,5551,14:06:59,30/04
68.9,2229,5552,14:07:00,30/04
69.0,2232,5553,14:07:01,30/04
68.9,2229,5554,14:07:02,30/04
68.87,2228,5555,14:07:03,30/04
68.9,2229,5556,14:07:04,30/04
68.9,2229,5557,14:07:05,30/04
68.84,2227,5558,14:07:06,30/04
68.87,2228,5559,14:07:07,30/04
68.84,2227,5560,14:07:08,30/04
68.84,2227,5561,14:07:09,30/04
68.84,2227,5562,14:07:10,30/04
68.84,2227,5563,14:07:11,30/04
68.78,2225,5564,14:07:12,30/04
68.81,2226,5565,14:07:13,30/04
68.9,2229,5566,14:07:14,30/04
68.81,2226,5567,14:07:15,30/04
68.87,2228,5568,14:07:16,30/04
68.87,2228,5569,14:07:17,30/04
68.87,2228,5570,14:07:18,30/04
68.9,2229,5571,14:07:19,30/04
68.87,2228,5572,14:07:20,30/04
68.84,2227,5573,14:07:21,30/04
68.87,2228,5574,14:07:22,30/04
68.9,2229,5575,14:07:23,30/04
68.87,2228,5576,14:07:24,30/04
68.9,2229,5577,14:07:25,30/04
68.93,2230,5578,14:07:26,30/04
68.87,2228,5579,14:07:27,30/04
68.9,2229,5580,14:07:28,30/04
68.9,2229,5581,14:07:29,30/04
68.9,2229,5582,14:07:30,30/04
68.84,2227,5583,14:07:32,30/04
68.84,2227,5584,14:07:33,30/04
68.84,2227,5585,14:07:34,30/04
68.93,2230,5586,14:07:35,30/04
68.87,2228,5587,14:07:36,30/04
68.78,2225,5588,14:07:37,30/04
68.9,2229,5589,14:07:38,30/04
68.87,2228,5590,14:07:39,30/04
68.87,2228,5591,14:07:40,30/04
68.84,2227,5592,14:07:41,30/04
68.9,2229,5593,14:07:42,30/04
68.87,2228,5594,14:07:43,30/04
69.06,2234,5595,14:07:44,30/04
69.21,2239,5596,14:07:45,30/04
69.18,2238,5597,14:07:46,30/04
69.15,2237,5598,14:07:47,30/04
37.5,1213,5599,14:07:48,30/04
69.18,2238,5600,14:07:49,30/04
69.15,2237,5601,14:07:50,30/04
69.15,2237,5602,14:07:51,30/04
69.12,2236,5603,14:07:52,30/04
69.12,2236,5604,14:07:53,30/04
69.15,2237,5605,14:07:54,30/04
69.18,2238,5606,14:07:55,30/04
69.15,2237,5607,14:07:56,30/04
69.15,2237,5608,14:07:57,30/04
69.21,2239,5609,14:07:58,30/04
37.43,1211,5610,14:07:59,30/04
69.12,2236,5611,14:08:00,30/04
69.12,2236,5612,14:08:01,30/04
69.09,2235,5613,14:08:02,30/04
37.4,1210,5614,14:08:03,30/04
69.06,2234,5615,14:08:04,30/04
69.06,2234,5616,14:08:05,30/04
69.18,2238,5617,14:08:06,30/04
69.18,2238,5618,14:08:07,30/04
69.09,2235,5619,14:08:08,30/04
69.21,2239,5620,14:08:09,30/04
69.21,2239,5621,14:08:10,30/04
69.09,2235,5622,14:08:11,30/04
69.12,2236,5623,14:08:12,30/04
69.06,2234,5624,14:08:13,30/04
69.06,2234,5625,14:08:14,30/04
69.03,2233,5626,14:08:15,30/04
69.06,2234,5627,14:08:16,30/04
69.06,2234,5629,14:08:17,30/04
37.47,1212,5630,14:08:18,30/04
69.03,2233,5631,14:08:19,30/04
69.03,2233,5632,14:08:20,30/04
69.06,2234,5633,14:08:21,30/04
69.06,2234,5634,14:08:22,30/04
37.4,1210,5635,14:08:23,30/04
69.06,2234,5636,14:08:24,30/04
68.96,2231,5637,14:08:25,30/04
69.06,2234,5638,14:08:26,30/04
69.09,2235,5639,14:08:27,30/04
37.47,1212,5640,14:08:28,30/04
69.0,2232,5641,14:08:29,30/04
69.03,2233,5642,14:08:30,30/04
69.03,2233,5643,14:08:31,30/04
69.03,2233,5644,14:08:32,30/04
37.4,1210,5645,14:08:33,30/04
69.03,2233,5646,14:08:34,30/04
69.03,2233,5647,14:08:35,30/04
69.03,2233,5648,14:08:36,30/04
69.03,2233,5649,14:08:37,30/04
69.06,2234,5650,14:08:38,30/04
69.0,2232,5651,14:08:39,30/04
69.06,2234,5652,14:08:40,30/04
69.09,2235,5653,14:08:41,30/04
69.06,2234,5654,14:08:42,30/04
69.03,2233,5655,14:08:43,30/04
69.03,2233,5656,14:08:44,30/04
69.03,2233,5657,14:08:45,30/04
68.93,2230,5658,14:08:46,30/04
69.0,2232,5659,14:08:47,30/04
68.96,2231,5660,14:08:48,30/04
68.96,2231,5661,14:08:49,30/04
69.03,2233,5662,14:08:50,30/04
68.96,2231,5663,14:08:51,30/04
69.0,2232,5664,14:08:52,30/04
68.93,2230,5665,14:08:53,30/04
69.06,2234,5666,14:08:54,30/04
69.0,2232,5667,14:08:55,30/04
68.9,2229,5668,14:08:56,30/04
68.5,2216,5669,14:08:57,30/04
37.43,1211,5670,14:08:58,30/04
37.4,1210,5671,14:08:59,30/04
69.03,2233,5672,14:09:00,30/04
68.87,2228,5673,14:09:01,30/04
68.96,2231,5674,14:09:02,30/04
37.28,1206,5675,14:09:03,30/04
69.0,2232,5676,14:09:04,30/04
68.93,2230,5677,14:09:05,30/04
68.93,2230,5678,14:09:06,30/04
69.0,2232,5679,14:09:07,30/04
37.31,1207,5680,14:09:08,30/04
68.96,2231,5681,14:09:09,30/04
68.93,2230,5682,14:09:10,30/04
69.0,2232,5683,14:09:11,30/04
68.96,2231,5684,14:09:12,30/04
68.93,2230,5685,14:09:13,30/04
69.0,2232,5686,14:09:14,30/04
68.93,2230,5687,14:09:15,30/04
68.93,2230,5688,14:09:16,30/04
68.96,2231,5689,14:09:17,30/04
37.28,1206,5690,14:09:18,30/04
68.96,2231,5691,14:09:19,30/04
68.93,2230,5692,14:09:20,30/04
68.96,2231,5693,14:09:21,30/04
68.9,2229,5694,14:09:22,30/04
37.28,1206,5695,14:09:23,30/04
68.93,2230,5696,14:09:24,30/04
68.9,2229,5697,14:09:25,30/04
68.93,2230,5698,14:09:26,30/04
69.03,2233,5699,14:09:27,30/04
69.0,2232,5700,14:09:28,30/04
69.12,2236,5701,14:09:29,30/04
68.96,2231,5702,14:09:30,30/04
69.06,2234,5703,14:09:31,30/04
69.0,2232,5704,14:09:32,30/04
69.03,2233,5705,14:09:33,30/04
69.06,2234,5706,14:09:34,30/04
68.96,2231,5707,14:09:35,30/04
69.03,2233,5708,14:09:36,30/04
68.96,2231,5709,14:09:37,30/04
69.0,2232,5710,14:09:38,30/04
68.96,2231,5711,14:09:39,30/04
68.96,2231,5712,14:09:40,30/04
68.96,2231,5713,14:09:41,30/04
68.93,2230,5714,14:09:42,30/04
37.25,1205,5715,14:09:43,30/04
69.09,2235,5716,14:09:44,30/04
69.03,2233,5717,14:09:45,30/04
69.0,2232,5718,14:09:46,30/04
68.96,2231,5719,14:09:47,30/04
37.25,1205,5720,14:09:48,30/04
68.96,2231,5721,14:09:49,30/04
68.9,2229,5722,14:09:50,30/04
68.9,2229,5723,14:09:51,30/04
68.93,2230,5724,14:09:52,30/04
68.9,2229,5725,14:09:53,30/04
68.9,2229,5726,14:09:54,30/04
68.84,2227,5727,14:09:55,30/04
68.9,2229,5728,14:09:56,30/04
68.9,2229,5729,14:09:57,30/04
37.28,1206,5730,14:09:58,30/04
68.93,2230,5731,14:09:59,30/04
68.93,2230,5732,14:10:00,30/04
68.87,2228,5733,14:10:01,30/04
68.9,2229,5734,14:10:02,30/04
37.25,1205,5735,14:10:03,30/04
68.9,2229,5736,14:10:04,30/04
68.9,2229,5737,14:10:05,30/04
68.9,2229,5738,14:10:06,30/04
68.84,2227,5739,14:10:07,30/04
68.84,2227,5740,14:10:08,30/04
69.12,2236,5741,14:10:09,30/04
68.81,2226,5742,14:10:10,30/04
68.9,2229,5743,14:10:11,30/04
68.9,2229,5744,14:10:12,30/04
68.84,2227,5745,14:10:13,30/04
68.84,2227,5746,14:10:14,30/04
68.81,2226,5747,14:10:15,30/04
68.84,2227,5748,14:10:16,30/04
68.87,2228,5749,14:10:17,30/04
68.9,2229,5750,14:10:18,30/04
68.84,2227,5751,14:10:19,30/04
68.81,2226,5752,14:10:20,30/04
68.84,2227,5753,14:10:21,30/04
68.81,2226,5754,14:10:22,30/04
68.9,2229,5755,14:10:23,30/04
68.9,2229,5756,14:10:24,30/04
68.84,2227,5757,14:10:25,30/04
68.84,2227,5758,14:10:26,30/04
68.87,2228,5759,14:10:27,30/04
68.81,2226,5760,14:10:28,30/04
68.9,2229,5761,14:10:29,30/04
68.84,2227,5762,14:10:30,30/04
68.81,2226,5763,14:10:31,30/04
68.78,2225,5764,14:10:32,30/04
68.78,2225,5765,14:10:33,30/04
68.78,2225,5766,14:10:34,30/04
68.84,2227,5767,14:10:35,30/04
68.87,2228,5768,14:10:36,30/04
68.81,2226,5769,14:10:37,30/04
68.81,2226,5770,14:10:38,30/04
68.87,2228,5771,14:10:39,30/04
68.96,2231,5772,14:10:40,30/04
68.9,2229,5773,14:10:41,30/04
68.9,2229,5774,14:10:42,30/04
68.87,2228,5775,14:10:43,30/04
68.84,2227,5776,14:10:44,30/04
68.87,2228,5777,14:10:45,30/04
68.84,2227,5778,14:10:46,30/04
68.84,2227,5779,14:10:47,30/04
68.78,2225,5780,14:10:48,30/04
68.81,2226,5781,14:10:49,30/04
68.81,2226,5782,14:10:50,30/04
68.69,2222,5783,14:10:51,30/04
68.75,2224,5784,14:10:52,30/04
68.78,2225,5785,14:10:53,30/04
68.78,2225,5786,14:10:54,30/04
68.75,2224,5787,14:10:55,30/04
68.78,2225,5788,14:10:56,30/04
68.78,2225,5789,14:10:57,30/04
68.78,2225,5790,14:10:58,30/04
68.69,2222,5791,14:10:59,30/04
68.75,2224,5792,14:11:00,30/04
68.81,2226,5793,14:11:01,30/04
68.72,2223,5794,14:11:02,30/04
68.66,2221,5795,14:11:03,30/04
68.69,2222,5796,14:11:04,30/04
68.75,2224,5797,14:11:05,30/04
68.78,2225,5798,14:11:07,30/04
68.81,2226,5799,14:11:08,30/04
68.62,2220,5800,14:11:09,30/04
68.69,2222,5801,14:11:10,30/04
68.69,2222,5802,14:11:11,30/04
68.69,2222,5803,14:11:12,30/04
68.69,2222,5804,14:11:13,30/04
68.69,2222,5805,14:11:14,30/04
68.72,2223,5806,14:11:15,30/04
68.66,2221,5807,14:11:16,30/04
68.66,2221,5808,14:11:17,30/04
68.59,2219,5809,14:11:18,30/04
68.69,2222,5810,14:11:19,30/04
68.69,2222,5811,14:11:20,30/04
68.62,2220,5812,14:11:21,30/04
68.62,2220,5813,14:11:22,30/04
36.91,1194,5814,14:11:23,30/04
68.69,2222,5815,14:11:24,30/04
68.72,2223,5816,14:11:25,30/04
68.72,2223,5817,14:11:26,30/04
68.69,2222,5818,14:11:27,30/04
68.66,2221,5819,14:11:28,30/04
68.66,2221,5820,14:11:29,30/04
68.75,2224,5821,14:11:30,30/04
68.69,2222,5822,14:11:31,30/04
68.59,2219,5823,14:11:32,30/04
68.69,2222,5824,14:11:33,30/04
68.69,2222,5825,14:11:34,30/04
68.66,2221,5826,14:11:35,30/04
68.69,2222,5827,14:11:36,30/04
68.75,2224,5828,14:11:37,30/04
68.62,2220,5829,14:11:38,30/04
68.66,2221,5830,14:11:39,30/04
68.66,2221,5831,14:11:40,30/04
68.59,2219,5832,14:11:41,30/04
68.69,2222,5833,14:11:42,30/04
37.0,1197,5834,14:11:43,30/04
68.66,2221,5835,14:11:44,30/04
68.62,2220,5836,14:11:45,30/04
68.62,2220,5837,14:11:46,30/04
68.56,2218,5839,14:11:47,30/04
68.56,2218,5840,14:11:48,30/04
68.59,2219,5841,14:11:49,30/04
68.66,2221,5842,14:11:50,30/04
68.69,2222,5843,14:11:51,30/04
68.62,2220,5844,14:11:52,30/04
36.97,1196,5845,14:11:53,30/04
68.53,2217,5846,14:11:54,30/04
68.59,2219,5847,14:11:55,30/04
68.59,2219,5848,14:11:56,30/04
68.53,2217,5849,14:11:57,30/04
36.91,1194,5850,14:11:58,30/04
68.5,2216,5851,14:11:59,30/04
68.56,2218,5852,14:12:00,30/04
68.59,2219,5853,14:12:01,30/04
68.56,2218,5854,14:12:02,30/04
36.85,1192,5855,14:12:03,30/04
68.56,2218,5856,14:12:04,30/04
68.59,2219,5857,14:12:05,30/04
68.59,2219,5858,14:12:06,30/04
68.72,2223,5859,14:12:07,30/04
36.91,1194,5860,14:12:08,30/04
68.53,2217,5861,14:12:09,30/04
68.59,2219,5862,14:12:10,30/04
68.62,2220,5863,14:12:11,30/04
68.56,2218,5864,14:12:12,30/04
68.56,2218,5865,14:12:13,30/04
68.44,2214,5866,14:12:14,30/04
68.5,2216,5867,14:12:15,30/04
68.53,2217,5868,14:12:16,30/04
68.56,2218,5869,14:12:17,30/04
68.53,2217,5870,14:12:18,30/04
68.5,2216,5871,14:12:19,30/04
68.44,2214,5872,14:12:20,30/04
68.53,2217,5873,14:12:21,30/04
68.56,2218,5874,14:12:22,30/04
36.85,1192,5875,14:12:23,30/04
68.5,2216,5876,14:12:24,30/04
68.44,2214,5877,14:12:25,30/04
68.56,2218,5878,14:12:26,30/04
68.5,2216,5879,14:12:27,30/04
68.5,2216,5880,14:12:28,30/04
68.44,2214,5881,14:12:29,30/04
68.44,2214,5882,14:12:30,30/04
68.47,2215,5883,14:12:31,30/04
68.5,2216,5884,14:12:32,30/04
36.91,1194,5885,14:12:33,30/04
